ID,Diver,Buddy,Site.No.,Site.Name,Latitude,Longitude,Date,vis,Direction,Time,P.Qs,Depth,Method,Block,Code,Species,Common.name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
5744,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,mma,Malacoctenus macropus,Rosy blenny,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,apu,Arbacia punctulata,Purple urchin,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,elu,Echinometra lucunter,Rock-boring sea urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,iba,Isostichopus badionotus,Three-rowed sea cucumber,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,cti,Calcinus tibicen,Orange-claw hermit,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,agi,Aliger gigas,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,NAK,LH/AV,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,2,pma,Parablennius marmoreus,Seaweed blenny,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7383,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,etr,Eucidaris tribuloides,Slate pencil urchin,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7384,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,apu,Arbacia punctulata,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,pma,Parablennius marmoreus,Seaweed blenny,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,agi,Aliger gigas,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,spl,Scorpaena plumieri,Spotted scorpionfish,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
7388,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,pac,Pareques acuminatus,Highhat,4,0,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,
7389,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,hca,Hermodice carunculata,Bearded fireworm,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,gmo,Gymnothorax moringa,Spotted moray,1,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
7391,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,ode,Odontoscion dentex,0,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
7392,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,dan,Diadema antillarum,Lime urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,ppu,Paguristes puncticeps,White speckled hermit,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7394,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,cti,Calcinus tibicen,Orange-claw hermit,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,vde,Vasula deltoidea,Deltoid rock snail,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,iba,Isostichopus badionotus,Three-rowed sea cucumber,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,lab,Labrisomus spp.,0,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
7398,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,dhy,Diodon hystrix,Spotted porcupinefish,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
7399,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,vmu,Vasum muricatum,Caribbean vase,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,Leah Harper,Noam and Alicia,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,4,2,1,def,Debris - Fishing gear,"fishing rods, reels, lines, sinkers, hooks, lures, nets (note that two attached items are just counted as one)",4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,ETR,Eucidaris tribuloides,Slate pencil urchin,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,mhi,Mithrax hispidus,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,labrisomus,Labrisomus spp.,0,2,0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
8292,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,dan,Diadema antillarum,Lime urchin,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,vmu,Vasum muricatum,Caribbean vase,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,elu,Echinometra lucunter,Rock-boring sea urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8295,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,aseb,Achelous sebae,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,hca,Hermodice carunculata,Bearded fireworm,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8297,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,tve,Tripneustes ventricosus,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,parg,Panulirus argus,Caribbean spiny lobster,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
8299,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,ode,Odontoscion dentex,0,2,0,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
8300,AV,LH,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,1,ppu,Paguristes puncticeps,White speckled hermit,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,etr,Eucidaris tribuloides,Slate pencil urchin,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8302,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,labrisomus,Labrisomus spp.,0,3,0,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,
8303,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,dan,Diadema antillarum,Lime urchin,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,vmu,Vasum muricatum,Caribbean vase,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8305,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,elu,Echinometra lucunter,Rock-boring sea urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8306,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,hca,Hermodice carunculata,Bearded fireworm,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8307,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,tve,Tripneustes ventricosus,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8308,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,ode,Odontoscion dentex,0,4,0,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
8309,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,iba,Isostichopus badionotus,Three-rowed sea cucumber,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,pca,Paguristes cadenati,Red reef hermit crab; scarlet hermit,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311,AV,NAK,MC2,Martin County 2,27.11203333,-80.12541667,11/10/25,5,S,11:42,AV,5,2,2,lsp,Labrisomus spp.,0,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
5783,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,etr,Eucidaris tribuloides,Slate pencil urchin,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,ssu,Serranus subligarius,Belted sandfish,9,0,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,
5785,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,apu,Arbacia punctulata,Purple urchin,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5786,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,parg,Panulirus argus,Caribbean spiny lobster,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5787,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,cli,Cerithium litteratum,Stocky cerith,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,lsp,Labrisomus spp.,Labrisomus spp,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5789,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,sse,Stenorhynchus seticornis,Yellowline arrow crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5790,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,mhi,Mithrax hispidus,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5791,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,mma,Malacoctenus macropus,Rosy blenny,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5792,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,pma,Parablennius marmoreus,Seaweed blenny,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
5793,NAK,LH/AV,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,2,ppu,Paguristes puncticeps,White speckled hermit,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,ssu,Serranus subligarius,Belted sandfish,10,0,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,
7473,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,def,Debris - Fishing gear,"fishing rods, reels, lines, sinkers, hooks, lures, nets (note that two attached items are just counted as one)",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,cgl,Coryphopterus glaucofraenum,Bridled goby,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,etr,Eucidaris tribuloides,Slate pencil urchin,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,apu,Arbacia punctulata,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7477,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,pci,Pseudosquilla ciliata,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,lab,Labrisomus spp.,0,3,0,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,
7479,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,aau,Aurelia aurita,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,csc,Ctenoides scabra,Rough fileclam,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,dan,Diadema antillarum,Lime urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,vde,Vasula deltoidea,Deltoid rock snail,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,pma,Parablennius marmoreus,Seaweed blenny,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7484,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,cti,Calcinus tibicen,Orange-claw hermit,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,iba,Isostichopus badionotus,Three-rowed sea cucumber,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486,Leah Harper,Noam and Alicia,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,7,2,1,dfu,Dardanus fucosus,Bareye hermit crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,elu,Echinometra lucunter,Rock-boring sea urchin,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,etr,Eucidaris tribuloides,Slate pencil urchin,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,ppu,Paguristes puncticeps,White speckled hermit,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,dfu,Dardanus fucosus,Bareye hermit crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,lsp,Labrisomus spp.,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
8317,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,vde,Vasula deltoidea,Deltoid rock snail,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8318,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,pma,Parablennius marmoreus,Seaweed blenny,3,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8319,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,pca,Paguristes cadenati,Red reef hermit crab; scarlet hermit,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,pac,Pareques acuminatus,Highhat,2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
8321,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,labrisomus,Labrisomus spp.,0,2,0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
8322,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,cgl,Coryphopterus glaucofraenum,Bridled goby,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
8323,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,iba,Isostichopus badionotus,Three-rowed sea cucumber,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324,AV,LH,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,1,vmu,Vasum muricatum,Caribbean vase,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8325,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,elu,Echinometra lucunter,Rock-boring sea urchin,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8326,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,etr,Eucidaris tribuloides,Slate pencil urchin,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,ppu,Paguristes puncticeps,White speckled hermit,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8328,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,dfu,Dardanus fucosus,Bareye hermit crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8329,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,lsp,Labrisomus spp.,0,2,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
8330,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,vde,Vasula deltoidea,Deltoid rock snail,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,pma,Parablennius marmoreus,Seaweed blenny,3,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
8332,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,pca,Paguristes cadenati,Red reef hermit crab; scarlet hermit,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,labrisomus,Labrisomus spp.,0,3,0,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
8334,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,dan,Diadema antillarum,Lime urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8335,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,mtr,Malacoctenus triangulatus,Saddled blenny,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
8336,AV,NAK,MC3,Martin County 3,27.1206,-80.12721667,11/10/25,NA,NA,NA,NA,6,2,2,mme,Menippe mercenaria,Florida stone crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,cpe,Coryphopterus personatus,Masked goby,37,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,cgl,Coryphopterus glaucofraenum,Bridled goby,54,0,17,20,17,,,,,,,,,,,,,,,,,,,,,,,,,
6453,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,etr,Eucidaris tribuloides,Slate pencil urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6454,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,pyu,Periclimenes yucatanicus,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,ape,Ancylomenes pedersoni,Pederson cleaner shrimp,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,parg,Panulirus argus,Caribbean spiny lobster,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
6457,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,dan,Diadema antillarum,Lime urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,cdi,Coryphopterus dicrus,Colon goby,8,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,
6459,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,csae,Ctenogobius saepepallens,Dash goby,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,aas,Acanthemblemaria aspera,Roughhead blenny,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,NAK,TD,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,2,gth,Gnatholepis thompsoni,Goldspot goby,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10442,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,cpe,Coryphopterus personatus,Masked goby,87,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
10443,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,cgl,Coryphopterus glaucofraenum,Bridled goby,41,0,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,
10444,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,etr,Eucidaris tribuloides,Slate pencil urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10445,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,sse,Stenorhynchus seticornis,Yellowline arrow crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10446,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,owh,Opistognathus whitehursti,Dusky jawfish,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
10447,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,mfo,Mithraculus forceps,Red-ridged clinging crab; emerald or ruby crabs,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10448,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,pto,Paguristes tortugae,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10449,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,pma,Parablennius marmoreus,Seaweed blenny,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
10450,TD,NAK,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,3.5,SW,9:08,NAK,10,2,1,gca,Gnatholepis thompsoni,Eyebar goby,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
